Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642673656120,1642673656484,4,1642673656416,-0.005,-0.005,-0.005,-0.003,-0.003,-0.002,0
WATCH,1642673656120,1642673656484,4,1642673656426,0.001,0.003,-0.000,-0.002,-0.002,-0.002,0
WATCH,1642673656120,1642673656484,4,1642673656436,-0.002,0.002,-0.001,-0.002,-0.001,-0.003,0
WATCH,1642673656207,1642673656571,4,1642673656446,-0.000,-0.004,0.001,-0.001,-0.003,-0.003,0
WATCH,1642673656207,1642673656571,4,1642673656456,-0.003,-0.004,0.000,-0.002,-0.002,-0.002,0
WATCH,1642673656207,1642673656571,4,1642673656466,-0.004,-0.001,0.003,-0.003,-0.003,-0.001,0
WATCH,1642673656207,1642673656571,4,1642673656476,-0.003,0.002,-0.002,-0.003,-0.002,-0.002,0
WATCH,1642673656207,1642673656571,4,1642673656486,0.004,-0.000,0.003,-0.003,-0.003,-0.001,0
WATCH,1642673656219,1642673656583,4,1642673656495,-0.002,0.001,-0.001,-0.002,-0.002,-0.002,0
WATCH,1642673656219,1642673656583,4,1642673656505,0.003,0.001,-0.001,-0.004,-0.002,-0.002,0
WATCH,1642673656219,1642673656583,4,1642673656516,0.000,0.001,0.001,-0.004,-0.001,-0.003,0
WATCH,1642673656219,1642673656583,4,1642673656525,-0.001,0.004,-0.000,-0.003,-0.003,-0.003,0
WATCH,1642673656219,1642673656583,4,1642673656535,-0.002,0.004,0.004,-0.003,-0.002,-0.001,0
WATCH,1642673656286,1642673656650,4,1642673656545,0.001,0.000,-0.001,-0.000,-0.002,-0.002,0
WATCH,1642673656286,1642673656650,4,1642673656555,-0.002,0.002,-0.001,-0.001,-0.003,-0.003,0
WATCH,1642673656286,1642673656650,4,1642673656565,0.000,-0.004,0.004,-0.004,-0.004,-0.002,0
WATCH,1642673656286,1642673656650,4,1642673656576,0.002,0.002,-0.003,-0.002,-0.002,-0.001,0
