DeviceName,PTPTime,UnixTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1642573512107,1642573511937,819,81,0,1,36212,0,DKU006#
DEVICE,1642573512139,1642573511969,807,80,0,1,36212,0,DKU006#
DEVICE,1642573512171,1642573512001,804,80,0,1,36212,0,DKU006#
DEVICE,1642573512203,1642573512033,804,80,0,1,36212,0,DKU006#
DEVICE,1642573512235,1642573512065,796,79,0,1,36212,0,DKU006#
DEVICE,1642573512267,1642573512097,806,80,0,1,36212,0,DKU006#
DEVICE,1642573512298,1642573512128,804,80,0,1,36212,0,DKU006#
DEVICE,1642573512330,1642573512160,818,81,0,1,36212,0,DKU006#
DEVICE,1642573512362,1642573512192,801,80,0,1,36212,0,DKU006#
DEVICE,1642573512394,1642573512224,798,79,0,1,36212,0,DKU006#
DEVICE,1642573512426,1642573512256,787,78,0,1,36212,0,DKU006#
DEVICE,1642573512458,1642573512288,799,79,0,1,36225,0,DKU006#
DEVICE,1642573512490,1642573512320,811,81,0,1,36225,0,DKU006#
DEVICE,1642573512523,1642573512353,794,79,0,1,36225,0,DKU006#
DEVICE,1642573512554,1642573512384,811,81,0,1,36225,0,DKU006#
DEVICE,1642573512586,1642573512416,802,80,0,1,36225,0,DKU006#
DEVICE,1642573512618,1642573512448,810,81,0,1,36225,0,DKU006#
DEVICE,1642573512650,1642573512480,809,80,0,1,36225,0,DKU006#
DEVICE,1642573512682,1642573512512,819,81,0,1,36225,0,DKU006#
DEVICE,1642573512714,1642573512544,803,80,0,1,36225,0,DKU006#
DEVICE,1642573512746,1642573512576,797,79,0,1,36225,0,DKU006#
DEVICE,1642573512778,1642573512608,803,80,0,1,36225,0,DKU006#
DEVICE,1642573512810,1642573512640,805,80,0,1,36225,0,DKU006#
DEVICE,1642573512842,1642573512672,804,80,0,1,36225,0,DKU006#
DEVICE,1642573512874,1642573512704,809,80,0,1,36225,0,DKU006#
DEVICE,1642573512906,1642573512736,791,79,0,1,36225,0,DKU006#
DEVICE,1642573512938,1642573512768,807,80,0,1,36225,0,DKU006#
DEVICE,1642573512970,1642573512800,794,79,0,1,36225,0,DKU006#
DEVICE,1642573513002,1642573512832,790,79,0,1,36225,0,DKU006#
DEVICE,1642573513034,1642573512864,802,80,0,1,36225,0,DKU006#
DEVICE,1642573513066,1642573512896,800,80,0,1,36225,0,DKU006#
DEVICE,1642573513098,1642573512928,794,79,0,1,36225,0,DKU006#
DEVICE,1642573513130,1642573512960,795,79,0,1,36225,0,DKU006#
DEVICE,1642573513162,1642573512992,802,80,0,1,36225,0,DKU006#
DEVICE,1642573513193,1642573513023,813,81,0,1,36225,0,DKU006#
DEVICE,1642573513226,1642573513056,807,80,0,1,36225,0,DKU006#
DEVICE,1642573513258,1642573513088,792,79,0,1,36225,0,DKU006#
DEVICE,1642573513290,1642573513120,797,79,0,1,36225,0,DKU006#
DEVICE,1642573513322,1642573513152,791,79,0,1,36225,0,DKU006#
DEVICE,1642573513354,1642573513184,804,80,0,1,36225,0,DKU006#
DEVICE,1642573513385,1642573513215,799,79,0,1,36225,0,DKU006#
DEVICE,1642573513417,1642573513247,794,79,0,1,36225,0,DKU006#
DEVICE,1642573513449,1642573513279,796,79,0,1,36250,0,DKU006#
DEVICE,1642573513482,1642573513312,798,79,0,1,36250,0,DKU006#
DEVICE,1642573513513,1642573513343,820,82,0,1,36250,0,DKU006#
DEVICE,1642573513545,1642573513375,803,80,0,1,36250,0,DKU006#
DEVICE,1642573513578,1642573513408,818,81,0,1,36250,0,DKU006#
DEVICE,1642573513609,1642573513439,813,81,0,1,36250,0,DKU006#
DEVICE,1642573513642,1642573513472,807,80,0,1,36250,0,DKU006#
DEVICE,1642573513673,1642573513503,809,80,0,1,36250,0,DKU006#
