Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642672931528,1642672931890,4,1642672931770,-0.191,0.909,-0.252,0.201,0.108,0.329,68
WATCH,1642672931528,1642672931890,4,1642672931781,-0.404,0.099,-0.174,0.332,0.140,0.259,68
WATCH,1642672931528,1642672931890,4,1642672931790,-0.434,-0.619,-0.110,0.328,0.117,0.165,68
WATCH,1642672931584,1642672931946,4,1642672931800,-0.511,-0.994,-0.032,0.278,0.175,0.122,68
WATCH,1642672931584,1642672931946,4,1642672931811,-0.507,-1.006,-0.046,0.175,0.248,0.076,68
WATCH,1642672931584,1642672931946,4,1642672931820,-0.295,-0.517,-0.132,0.045,0.210,0.014,68
WATCH,1642672931584,1642672931946,4,1642672931830,0.048,0.308,-0.305,-0.123,0.111,0.061,68
WATCH,1642672931584,1642672931946,4,1642672931840,0.260,0.934,-0.470,-0.148,-0.031,0.229,68
WATCH,1642672931345,1642672931707,4,1642672931641,0.322,0.545,0.159,-0.315,0.278,0.250,68
WATCH,1642672931403,1642672931765,4,1642672931651,0.159,0.445,-0.239,-0.197,0.370,0.284,68
WATCH,1642672931404,1642672931766,4,1642672931661,-0.161,0.129,-0.535,0.012,0.434,0.310,68
WATCH,1642672931404,1642672931766,4,1642672931671,-0.343,-0.035,-0.615,0.187,0.378,0.161,68
