DeviceName,PTPTime,UnixTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1642572352967,1642572352804,789,78,0,1,36000,0,DKU006#
DEVICE,1642572352999,1642572352836,796,79,0,1,36000,0,DKU006#
DEVICE,1642572353031,1642572352868,815,81,0,1,36000,0,DKU006#
DEVICE,1642572353063,1642572352900,787,78,0,1,36000,0,DKU006#
DEVICE,1642572353095,1642572352932,808,80,0,1,36000,0,DKU006#
DEVICE,1642572353127,1642572352964,785,78,0,1,36000,0,DKU006#
DEVICE,1642572353159,1642572352996,797,79,0,1,36000,0,DKU006#
DEVICE,1642572353191,1642572353028,810,81,0,1,36000,0,DKU006#
DEVICE,1642572353223,1642572353060,790,79,0,1,36000,0,DKU006#
DEVICE,1642572353255,1642572353092,790,79,0,1,36000,0,DKU006#
DEVICE,1642572353287,1642572353124,797,79,0,1,36000,0,DKU006#
DEVICE,1642572353319,1642572353156,802,80,0,1,36000,0,DKU006#
DEVICE,1642572353351,1642572353188,793,79,0,1,36000,0,DKU006#
DEVICE,1642572353382,1642572353219,799,79,0,1,36000,0,DKU006#
DEVICE,1642572353414,1642572353251,796,79,0,1,36000,0,DKU006#
DEVICE,1642572353446,1642572353283,796,79,0,1,36000,0,DKU006#
DEVICE,1642572353479,1642572353316,789,78,0,1,36000,0,DKU006#
DEVICE,1642572353511,1642572353348,799,79,0,1,36000,0,DKU006#
DEVICE,1642572353542,1642572353379,798,79,0,1,36000,0,DKU006#
DEVICE,1642572353575,1642572353412,799,79,0,1,36000,0,DKU006#
DEVICE,1642572353606,1642572353443,814,81,0,1,36000,0,DKU006#
DEVICE,1642572353638,1642572353475,814,81,0,1,36000,0,DKU006#
DEVICE,1642572353670,1642572353507,804,80,0,1,36000,0,DKU006#
DEVICE,1642572353718,1642572353555,790,79,0,1,35975,0,DKU006#
DEVICE,1642572353734,1642572353571,803,80,0,1,35975,0,DKU006#
DEVICE,1642572353766,1642572353603,803,80,0,1,35975,0,DKU006#
DEVICE,1642572353798,1642572353635,786,78,0,1,35975,0,DKU006#
DEVICE,1642572353830,1642572353667,790,79,0,1,35975,0,DKU006#
DEVICE,1642572353862,1642572353699,793,79,0,1,35975,0,DKU006#
DEVICE,1642572353894,1642572353731,800,80,0,1,35975,0,DKU006#
DEVICE,1642572353926,1642572353763,789,78,0,1,35975,0,DKU006#
DEVICE,1642572353958,1642572353795,800,80,0,1,35975,0,DKU006#
DEVICE,1642572353990,1642572353827,787,78,0,1,35975,0,DKU006#
DEVICE,1642572354022,1642572353859,796,79,0,1,35975,0,DKU006#
DEVICE,1642572354054,1642572353891,801,80,0,1,35975,0,DKU006#
DEVICE,1642572354086,1642572353923,792,79,0,1,35975,0,DKU006#
DEVICE,1642572354118,1642572353955,795,79,0,1,35975,0,DKU006#
DEVICE,1642572354150,1642572353987,795,79,0,1,35975,0,DKU006#
DEVICE,1642572354182,1642572354019,798,79,0,1,35975,0,DKU006#
DEVICE,1642572354213,1642572354050,809,80,0,1,35975,0,DKU006#
DEVICE,1642572354246,1642572354083,802,80,0,1,35975,0,DKU006#
DEVICE,1642572354278,1642572354115,804,80,0,1,35975,0,DKU006#
DEVICE,1642572354310,1642572354147,789,78,0,1,35975,0,DKU006#
DEVICE,1642572354342,1642572354179,801,80,0,1,35975,0,DKU006#
DEVICE,1642572354374,1642572354211,797,79,0,1,35975,0,DKU006#
DEVICE,1642572354406,1642572354243,800,80,0,1,35975,0,DKU006#
DEVICE,1642572354438,1642572354275,783,78,0,1,35975,0,DKU006#
DEVICE,1642572354470,1642572354307,781,78,0,1,35975,0,DKU006#
DEVICE,1642572354501,1642572354338,796,79,0,1,35975,0,DKU006#
DEVICE,1642572354533,1642572354370,795,79,0,1,35975,0,DKU006#
DEVICE,1642572354565,1642572354402,797,79,0,1,35975,0,DKU006#
DEVICE,1642572354598,1642572354435,804,80,0,1,35975,0,DKU006#
DEVICE,1642572354630,1642572354467,792,79,0,1,35975,0,DKU006#
DEVICE,1642572354662,1642572354499,805,80,0,1,35975,0,DKU006#
DEVICE,1642572354694,1642572354531,798,79,0,1,35987,0,DKU006#
DEVICE,1642572354725,1642572354562,789,78,0,1,35987,0,DKU006#
DEVICE,1642572354758,1642572354595,801,80,0,1,35987,0,DKU006#
DEVICE,1642572354789,1642572354626,795,79,0,1,35987,0,DKU006#
DEVICE,1642572354821,1642572354658,803,80,0,1,35987,0,DKU006#
DEVICE,1642572354853,1642572354690,807,80,0,1,35987,0,DKU006#
DEVICE,1642572354885,1642572354722,804,80,0,1,35987,0,DKU006#
DEVICE,1642572354917,1642572354754,793,79,0,1,35987,0,DKU006#
DEVICE,1642572354949,1642572354786,794,79,0,1,35987,0,DKU006#
DEVICE,1642572354981,1642572354818,797,79,0,1,35987,0,DKU006#
DEVICE,1642572355013,1642572354850,799,79,0,1,35987,0,DKU006#
DEVICE,1642572355046,1642572354883,805,80,0,1,35987,0,DKU006#
DEVICE,1642572355077,1642572354914,805,80,0,1,35987,0,DKU006#
DEVICE,1642572355109,1642572354946,799,79,0,1,35987,0,DKU006#
DEVICE,1642572355141,1642572354978,796,79,0,1,35987,0,DKU006#
DEVICE,1642572355173,1642572355010,817,81,0,1,35987,0,DKU006#
DEVICE,1642572355205,1642572355042,799,79,0,1,35987,0,DKU006#
DEVICE,1642572355237,1642572355074,796,79,0,1,35987,0,DKU006#
DEVICE,1642572355269,1642572355106,801,80,0,1,35987,0,DKU006#
DEVICE,1642572355301,1642572355138,788,78,0,1,35987,0,DKU006#
DEVICE,1642572355333,1642572355170,807,80,0,1,35987,0,DKU006#
DEVICE,1642572355365,1642572355202,795,79,0,1,35987,0,DKU006#
DEVICE,1642572355397,1642572355234,792,79,0,1,35987,0,DKU006#
DEVICE,1642572355429,1642572355266,804,80,0,1,35987,0,DKU006#
DEVICE,1642572355461,1642572355298,803,80,0,1,35987,0,DKU006#
DEVICE,1642572355493,1642572355330,796,79,0,1,35987,0,DKU006#
DEVICE,1642572355525,1642572355362,800,80,0,1,35987,0,DKU006#
DEVICE,1642572355557,1642572355394,802,80,0,1,35987,0,DKU006#
DEVICE,1642572355589,1642572355426,791,79,0,1,35987,0,DKU006#
DEVICE,1642572355621,1642572355458,793,79,0,1,35987,0,DKU006#
DEVICE,1642572355653,1642572355490,781,78,0,1,35987,0,DKU006#
DEVICE,1642572355684,1642572355521,818,81,0,1,35987,0,DKU006#
DEVICE,1642572355716,1642572355553,807,80,0,1,35987,0,DKU006#
DEVICE,1642572355748,1642572355585,795,79,0,1,35987,0,DKU006#
DEVICE,1642572355780,1642572355617,799,79,0,1,35987,0,DKU006#
DEVICE,1642572355812,1642572355649,804,80,0,1,35987,0,DKU006#
DEVICE,1642572355845,1642572355682,804,80,0,1,35987,0,DKU006#
DEVICE,1642572355877,1642572355714,787,78,0,1,35987,0,DKU006#
DEVICE,1642572355908,1642572355745,796,79,0,1,35987,0,DKU006#
DEVICE,1642572355941,1642572355778,786,78,0,1,35987,0,DKU006#
DEVICE,1642572355972,1642572355809,795,79,0,1,35987,0,DKU006#
DEVICE,1642572356004,1642572355841,812,81,0,1,35987,0,DKU006#
DEVICE,1642572356036,1642572355873,817,81,0,1,35987,0,DKU006#
DEVICE,1642572356068,1642572355905,803,80,0,1,35987,0,DKU006#
