Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642572335198,1642572335197,4,1642572335197,0.035,0.375,-0.512,-0.154,0.071,0.042,0
WATCH,1642572335208,1642572335207,4,1642572335207,-0.069,0.339,-0.519,-0.162,0.031,0.036,0
WATCH,1642572335218,1642572335217,4,1642572335217,-0.045,0.266,-0.568,-0.162,-0.026,0.034,0
WATCH,1642572335228,1642572335227,4,1642572335227,0.131,0.219,-0.564,-0.147,0.017,0.020,0
WATCH,1642572335238,1642572335237,4,1642572335237,0.286,0.179,-0.585,-0.133,0.053,0.049,0
WATCH,1642572335248,1642572335247,4,1642572335247,0.321,0.145,-0.623,-0.115,0.044,0.067,0
WATCH,1642572335258,1642572335257,4,1642572335257,0.292,0.162,-0.681,-0.111,0.069,0.062,0
WATCH,1642572335268,1642572335267,4,1642572335267,0.256,0.219,-0.817,-0.108,0.125,0.063,0
WATCH,1642572335278,1642572335277,4,1642572335277,0.244,0.310,-0.975,-0.076,0.189,0.075,0
WATCH,1642572335288,1642572335287,4,1642572335287,0.261,0.393,-1.158,-0.038,0.273,0.081,0
WATCH,1642572335298,1642572335297,4,1642572335297,0.307,0.396,-1.332,-0.003,0.335,0.091,0
WATCH,1642572335308,1642572335307,4,1642572335307,0.375,0.331,-1.398,0.019,0.328,0.080,0
WATCH,1642572335318,1642572335317,4,1642572335317,0.498,0.311,-1.449,0.026,0.224,0.026,0
WATCH,1642572335327,1642572335326,4,1642572335326,0.814,0.112,-1.393,0.032,0.145,0.000,0
WATCH,1642572335337,1642572335336,4,1642572335336,0.936,0.127,-1.301,0.047,0.052,-0.153,0
WATCH,1642572335347,1642572335346,4,1642572335346,1.099,0.196,-1.263,0.042,-0.046,-0.171,0
WATCH,1642572335358,1642572335357,4,1642572335357,1.152,0.356,-1.325,0.045,0.117,-0.159,0
WATCH,1642572335367,1642572335366,4,1642572335366,1.099,0.509,-1.403,0.083,0.231,-0.136,0
WATCH,1642572335377,1642572335376,4,1642572335376,0.813,0.419,-1.402,0.137,0.223,-0.086,0
WATCH,1642572335387,1642572335386,4,1642572335386,0.641,0.251,-1.375,0.150,0.222,-0.022,0
WATCH,1642572335397,1642572335396,4,1642572335396,0.652,0.291,-1.376,0.100,0.287,0.043,0
WATCH,1642572335407,1642572335406,4,1642572335406,0.817,0.391,-1.411,0.061,0.270,0.122,0
WATCH,1642572335417,1642572335416,4,1642572335416,1.186,0.480,-1.681,0.029,0.198,0.202,0
WATCH,1642572335427,1642572335426,4,1642572335426,1.338,0.589,-1.719,0.028,0.212,0.208,0
WATCH,1642572335437,1642572335436,4,1642572335436,1.604,0.613,-1.649,0.019,0.206,0.183,0
WATCH,1642572335447,1642572335446,4,1642572335446,1.879,0.643,-1.575,-0.014,0.287,0.128,0
WATCH,1642572335457,1642572335456,4,1642572335456,1.999,0.649,-1.461,-0.011,0.323,0.100,0
WATCH,1642572335467,1642572335466,4,1642572335466,2.144,0.470,-1.313,0.015,0.253,0.039,0
WATCH,1642572335477,1642572335476,4,1642572335476,2.147,0.453,-1.187,0.021,0.167,-0.053,0
WATCH,1642572335487,1642572335486,4,1642572335486,2.246,0.470,-1.147,0.007,0.198,-0.076,0
WATCH,1642572335497,1642572335496,4,1642572335496,2.371,0.562,-1.191,0.014,0.233,-0.085,0
WATCH,1642572335507,1642572335506,4,1642572335506,2.373,0.581,-1.237,0.040,0.130,-0.045,0
WATCH,1642572335517,1642572335516,4,1642572335516,2.431,0.593,-1.297,0.074,0.021,-0.012,0
WATCH,1642572335526,1642572335525,4,1642572335525,2.624,0.577,-1.387,0.088,-0.005,-0.005,0
WATCH,1642572335537,1642572335536,4,1642572335536,2.794,0.562,-1.435,0.081,0.012,0.029,0
WATCH,1642572335546,1642572335545,4,1642572335545,2.862,0.514,-1.454,0.054,-0.087,0.075,0
WATCH,1642572335556,1642572335555,4,1642572335555,2.912,0.574,-1.513,0.017,-0.117,0.107,0
WATCH,1642572335567,1642572335566,4,1642572335566,3.081,0.698,-1.575,-0.002,-0.065,0.108,0
WATCH,1642572335576,1642572335575,4,1642572335575,3.269,0.841,-1.667,-0.000,-0.053,0.090,0
WATCH,1642572335586,1642572335585,4,1642572335585,3.441,0.954,-1.671,0.024,-0.074,0.077,0
WATCH,1642572335596,1642572335595,4,1642572335595,3.359,1.001,-1.614,0.043,-0.059,0.090,0
WATCH,1642572335606,1642572335605,4,1642572335605,2.659,1.260,-1.483,0.061,-0.278,0.137,0
WATCH,1642572335616,1642572335615,4,1642572335615,2.115,1.087,-1.375,0.129,-0.410,0.065,0
WATCH,1642572335626,1642572335625,4,1642572335625,1.923,0.923,-1.323,0.174,-0.321,0.048,0
WATCH,1642572335636,1642572335635,4,1642572335635,1.847,0.780,-1.382,0.139,-0.265,0.091,0
WATCH,1642572335646,1642572335645,4,1642572335645,1.685,0.834,-1.379,0.067,-0.259,0.156,0
WATCH,1642572335656,1642572335655,4,1642572335655,1.505,0.972,-1.350,0.026,-0.306,0.240,0
WATCH,1642572335666,1642572335665,4,1642572335665,1.356,0.911,-1.397,0.036,-0.285,0.256,0
WATCH,1642572335676,1642572335675,4,1642572335675,1.344,0.896,-1.422,0.058,-0.206,0.210,0
WATCH,1642572335686,1642572335685,4,1642572335685,1.328,0.801,-1.412,0.092,-0.135,0.198,0
WATCH,1642572335696,1642572335695,4,1642572335695,1.357,0.676,-1.412,0.109,-0.080,0.130,0
WATCH,1642572335706,1642572335705,4,1642572335705,1.244,0.596,-1.354,0.085,-0.044,0.085,0
WATCH,1642572335716,1642572335715,4,1642572335715,1.233,0.570,-1.363,0.069,-0.059,0.093,0
WATCH,1642572335725,1642572335724,4,1642572335724,1.308,0.590,-1.414,0.045,-0.024,0.117,0
WATCH,1642572335735,1642572335734,4,1642572335734,0.991,0.605,-1.204,-0.060,-0.062,-0.013,0
WATCH,1642572335745,1642572335744,4,1642572335744,0.493,0.462,-0.953,-0.075,-0.062,-0.043,0
WATCH,1642572335755,1642572335754,4,1642572335754,0.599,0.361,-0.891,-0.051,0.221,0.031,0
WATCH,1642572335765,1642572335764,4,1642572335764,0.759,0.380,-0.850,-0.073,0.275,0.132,0
WATCH,1642572335775,1642572335774,4,1642572335774,0.835,0.433,-0.817,-0.104,0.247,0.139,0
WATCH,1642572335785,1642572335784,4,1642572335784,0.913,0.533,-0.774,-0.113,0.174,0.116,0
WATCH,1642572335795,1642572335794,4,1642572335794,1.177,0.646,-0.829,-0.114,0.142,0.049,0
WATCH,1642572335805,1642572335804,4,1642572335804,1.552,0.764,-1.073,-0.071,0.105,0.059,0
WATCH,1642572335815,1642572335814,4,1642572335814,1.847,0.758,-1.157,-0.081,-0.059,-0.060,0
WATCH,1642572335825,1642572335824,4,1642572335824,1.740,0.701,-1.258,-0.043,-0.083,-0.017,0
WATCH,1642572335835,1642572335834,4,1642572335834,1.618,0.654,-1.133,0.042,-0.252,0.114,0
WATCH,1642572335845,1642572335844,4,1642572335844,1.558,0.415,-1.002,0.082,-0.183,0.071,0
WATCH,1642572335855,1642572335854,4,1642572335854,1.531,0.250,-0.839,0.017,-0.124,0.125,0
WATCH,1642572335864,1642572335863,4,1642572335863,1.478,0.335,-0.795,-0.092,-0.145,0.129,0
WATCH,1642572335874,1642572335873,4,1642572335873,1.518,0.417,-0.778,-0.097,-0.148,0.136,0
WATCH,1642572335884,1642572335883,4,1642572335883,1.625,0.397,-0.799,-0.060,-0.137,0.170,0
WATCH,1642572335894,1642572335893,4,1642572335893,1.627,0.407,-0.832,-0.090,-0.115,0.172,0
WATCH,1642572335904,1642572335903,4,1642572335903,1.475,0.250,-0.722,-0.069,-0.218,0.150,0
WATCH,1642572335914,1642572335913,4,1642572335913,1.444,0.221,-0.736,-0.081,-0.153,0.105,0
WATCH,1642572335924,1642572335923,4,1642572335923,1.336,0.163,-0.595,-0.119,-0.066,0.047,0
WATCH,1642572335934,1642572335933,4,1642572335933,1.291,0.105,-0.471,-0.119,0.022,0.043,0
WATCH,1642572335944,1642572335943,4,1642572335943,1.324,0.090,-0.269,-0.156,0.051,0.031,0
WATCH,1642572335954,1642572335953,4,1642572335953,1.343,0.230,-0.144,-0.199,0.022,0.032,0
WATCH,1642572335964,1642572335963,4,1642572335963,1.359,0.455,-0.168,-0.188,-0.049,0.023,0
WATCH,1642572335974,1642572335973,4,1642572335973,1.356,0.479,-0.118,-0.082,-0.127,0.017,0
WATCH,1642572335984,1642572335983,4,1642572335983,1.216,0.396,-0.076,-0.010,-0.200,0.004,0
WATCH,1642572335994,1642572335993,4,1642572335993,1.109,0.261,-0.013,0.027,-0.161,0.030,0
WATCH,1642572336004,1642572336003,4,1642572336003,1.029,0.209,0.001,0.009,-0.113,0.052,0
WATCH,1642572336014,1642572336013,4,1642572336013,0.982,0.139,0.023,0.008,-0.070,0.079,0
WATCH,1642572336024,1642572336023,4,1642572336023,1.017,0.123,-0.034,0.004,-0.087,0.079,0
WATCH,1642572336034,1642572336033,4,1642572336033,1.023,0.143,-0.087,-0.022,-0.072,0.058,0
WATCH,1642572336044,1642572336043,4,1642572336043,0.983,0.126,-0.029,-0.010,-0.095,0.064,0
WATCH,1642572336054,1642572336053,4,1642572336053,0.891,0.119,-0.023,-0.001,-0.121,0.066,0
WATCH,1642572336064,1642572336063,4,1642572336063,0.824,0.150,-0.113,0.015,-0.130,0.046,0
WATCH,1642572336073,1642572336072,4,1642572336072,0.849,0.193,-0.156,0.013,-0.119,0.028,0
WATCH,1642572336083,1642572336082,4,1642572336082,0.789,0.179,-0.144,0.006,-0.077,0.035,0
WATCH,1642572336093,1642572336092,4,1642572336092,0.821,0.287,-0.188,-0.009,-0.043,0.030,0
WATCH,1642572336103,1642572336102,4,1642572336102,0.801,0.281,-0.216,0.014,-0.038,0.007,0
WATCH,1642572336113,1642572336112,4,1642572336112,0.663,0.261,-0.253,0.028,-0.053,-0.017,0
WATCH,1642572336123,1642572336122,4,1642572336122,0.551,0.221,-0.252,0.017,-0.071,-0.061,0
WATCH,1642572336133,1642572336132,4,1642572336132,0.526,0.233,-0.272,-0.004,-0.030,-0.067,0
WATCH,1642572336143,1642572336142,4,1642572336142,0.528,0.296,-0.300,-0.046,0.025,-0.052,0
WATCH,1642572336153,1642572336152,4,1642572336152,0.633,0.384,-0.364,-0.055,0.069,-0.038,0
WATCH,1642572336163,1642572336162,4,1642572336162,0.806,0.441,-0.418,-0.041,0.115,-0.017,0
WATCH,1642572336173,1642572336172,4,1642572336172,0.930,0.499,-0.498,-0.035,0.122,0.019,0
WATCH,1642572336183,1642572336182,4,1642572336182,1.073,0.498,-0.596,-0.011,0.090,0.036,0
WATCH,1642572336193,1642572336192,4,1642572336192,1.262,0.446,-0.675,0.014,0.062,0.063,0
WATCH,1642572336203,1642572336202,4,1642572336202,1.459,0.443,-0.729,-0.010,0.074,0.087,0
WATCH,1642572336213,1642572336212,4,1642572336212,1.573,0.501,-0.767,-0.041,0.058,0.061,0
WATCH,1642572336223,1642572336222,4,1642572336222,1.284,0.544,-0.678,-0.069,-0.033,-0.006,0
WATCH,1642572336233,1642572336232,4,1642572336232,1.482,0.385,-0.583,0.073,0.070,0.130,0
WATCH,1642572336243,1642572336242,4,1642572336242,1.453,0.585,-0.618,-0.079,0.157,0.052,0
